#topo1 (bicolor,((card,sierranlew),northernlew));
1920	0	0
0	0	1920
1920	0	0
1440	0	480
0	0	1920
512	960	448
1920	0	0
0	0	1920
0	0	1920
1920	0	0
1920	0	0
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
1440	480	0
720	720	480
656	896	368
300	0	1620
1920	0	0
1920	0	0
1440	0	480
1920	0	0
1920	0	0
1920	0	0
1440	0	480
0	0	1920
0	1920	0
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	1920	0
846	580	494
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1740	0	180
630	330	960
1920	0	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
224	1344	352
0	512	1408
0	0	1920
0	0	1920
0	0	1920
30	930	960
1920	0	0
0	1920	0
0	0	1920
0	1920	0
0	0	1920
480	0	1440
1524	104	292
1920	0	0
480	1440	0
0	480	1440
1440	32	448
810	630	480
338	204	1378
1920	0	0
1888	0	32
1740	45	135
896	1024	0
0	0	1920
1920	0	0
0	0	1920
120	1320	480
0	0	1920
256	0	1664
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1860	0	60
960	928	32
900	1020	0
672	420	828
0	0	1920
0	0	1920
1920	0	0
0	0	1920
352	1440	128
0	0	1920
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
660	945	315
0	0	1920
1920	0	0
0	1440	480
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
0	0	1920
600	1080	240
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	1920	0
1920	0	0
0	0	1920
0	1920	0
480	1440	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	256	1664
1920	0	0
1920	0	0
1920	0	0
0	0	1920
0	1880	40
0	0	1920
120	0	1800
945	534	441
0	300	1620
1680	0	240
728	936	256
60	0	1860
0	0	1920
480	0	1440
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
60	0	1860
0	0	1920
1155	494	271
0	1920	0
0	0	1920
1440	0	480
1560	360	0
0	1920	0
1920	0	0
36	404	1480
0	0	1920
0	0	1920
0	1920	0
0	0	1920
384	0	1536
832	128	960
0	1664	256
1440	0	480
0	0	1920
0	0	1920
480	0	1440
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
1408	0	512
1920	0	0
960	840	120
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
960	0	960
1920	0	0
1050	75	795
0	0	1920
0	1440	480
44	824	1052
24	1716	180
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1440	480
960	960	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	384	1536
696	24	1200
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1440	0	480
1920	0	0
0	1380	540
0	0	1920
0	0	1920
1230	345	345
1860	60	0
300	1612	8
0	0	1920
1920	0	0
1920	0	0
1920	0	0
0	0	1920
576	1152	192
0	60	1860
1920	0	0
0	0	1920
1920	0	0
336	459	1125
0	0	1920
0	4	1916
1536	0	384
740	380	800
720	0	1200
0	1920	0
0	0	1920
0	0	1920
1482	0	438
0	1920	0
0	0	1920
0	1920	0
1920	0	0
0	0	1920
336	468	1116
0	0	1920
1920	0	0
1920	0	0
0	1920	0
1920	0	0
0	1920	0
1920	0	0
0	1920	0
1280	640	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
1792	0	128
1920	0	0
0	0	1920
0	1920	0
0	0	1920
992	224	704
0	1920	0
0	0	1920
1920	0	0
1824	0	96
0	0	1920
640	1280	0
1365	405	150
0	0	1920
0	0	1920
1024	672	224
0	0	1920
210	630	1080
1920	0	0
0	1920	0
1408	32	480
0	1792	128
0	0	1920
0	0	1920
0	0	1920
192	0	1728
1440	0	480
0	0	1920
1920	0	0
0	1920	0
1920	0	0
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	945	975
0	0	1920
0	1920	0
1440	195	285
0	1560	360
0	1920	0
1920	0	0
180	0	1740
0	1920	0
0	0	1920
0	1200	720
0	0	1920
0	1920	0
0	768	1152
0	0	1920
0	0	1920
0	1792	128
1920	0	0
0	1792	128
0	1920	0
0	0	1920
0	128	1792
0	0	1920
0	0	1920
1792	0	128
0	0	1920
0	1440	480
1920	0	0
1620	300	0
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1664	256	0
0	1024	896
720	0	1200
0	0	1920
60	0	1860
1860	0	60
0	0	1920
12	408	1500
1920	0	0
320	640	960
1920	0	0
1920	0	0
1920	0	0
892	664	364
0	384	1536
512	0	1408
0	1920	0
0	0	1920
465	1410	45
0	0	1920
1920	0	0
360	1320	240
0	0	1920
663	285	972
0	0	1920
0	0	1920
15	0	1905
15	15	1890
0	0	1920
0	375	1545
882	618	420
0	0	1920
0	0	1920
60	0	1860
0	1920	0
0	1792	128
1280	640	0
1920	0	0
480	1440	0
1124	481	315
1405	317	198
1241	24	655
0	480	1440
1920	0	0
896	0	1024
1680	0	240
0	0	1920
1920	0	0
540	0	1380
0	0	1920
0	0	1920
0	0	1920
0	0	1920
39	305	1576
0	1692	228
1500	210	210
0	0	1920
0	120	1800
0	1920	0
0	480	1440
1440	0	480
0	360	1560
0	1440	480
0	480	1440
810	150	960
0	0	1920
672	168	1080
0	0	1920
1920	0	0
0	420	1500
0	0	1920
0	0	1920
0	1920	0
0	0	1920
960	0	960
750	480	690
0	0	1920
570	0	1350
896	278	746
0	0	1920
0	256	1664
0	1664	256
0	1920	0
0	0	1920
660	0	1260
0	0	1920
0	0	1920
0	0	1920
1440	480	0
1860	15	45
0	1920	0
0	1920	0
1920	0	0
828	972	120
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1503	45	372
36	0	1884
0	0	1920
1920	0	0
1200	720	0
1440	0	480
30	0	1890
0	60	1860
0	480	1440
540	60	1320
60	0	1860
0	960	960
0	0	1920
0	1305	615
0	0	1920
480	0	1440
0	0	1920
700	940	280
0	0	1920
1440	0	480
0	0	1920
1860	60	0
1920	0	0
480	0	1440
0	1920	0
0	0	1920
1860	60	0
240	270	1410
540	0	1380
0	0	1920
0	0	1920
0	1920	0
0	960	960
1440	0	480
0	0	1920
0	1876	44
0	1920	0
0	0	1920
0	1024	896
0	0	1920
0	0	1920
0	768	1152
1440	0	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
300	0	1620
510	470	940
0	0	1920
960	0	960
1445	421	54
1488	202	230
1530	390	0
0	0	1920
0	0	1920
1920	0	0
256	1664	0
0	0	1920
0	1920	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1344	576
0	0	1920
1215	270	435
0	1920	0
312	468	1140
0	0	1920
0	0	1920
0	1920	0
1920	0	0
1920	0	0
1142	277	501
1740	0	180
480	0	1440
0	0	1920
0	480	1440
0	0	1920
0	1792	128
0	0	1920
1620	0	300
0	1920	0
0	1440	480
0	0	1920
1176	120	624
0	0	1920
0	1920	0
0	0	1920
0	0	1920
1860	60	0
480	0	1440
0	1440	480
128	0	1792
0	0	1920
30	0	1890
0	0	1920
0	0	1920
1860	60	0
0	0	1920
1440	480	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1920	0	0
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1184	448	288
768	224	928
0	0	1920
45	0	1875
0	0	1920
0	1440	480
0	1920	0
0	0	1920
0	1920	0
0	1920	0
0	0	1920
1920	0	0
1920	0	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	108	1812
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1440	0	480
1920	0	0
582	962	376
0	0	1920
0	0	1920
0	0	1920
32	1632	256
0	1792	128
1920	0	0
0	0	1920
1539	310	71
0	0	1920
352	1408	160
0	0	1920
0	1920	0
1920	0	0
0	240	1680
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
0	1920	0
1920	0	0
1920	0	0
480	1184	256
0	0	1920
1920	0	0
1860	0	60
0	120	1800
0	0	1920
0	0	1920
0	0	1920
1920	0	0
480	1440	0
0	1920	0
1792	0	128
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	930	990
0	480	1440
0	0	1920
0	0	1920
0	0	1920
0	256	1664
1380	480	60
448	1440	32
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	1920	0
1176	128	616
0	0	1920
0	0	1920
0	60	1860
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
0	1920	0
1080	840	0
0	0	1920
0	1920	0
180	0	1740
1140	780	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
104	24	1792
1024	640	256
1800	60	60
960	960	0
1920	0	0
1920	0	0
1920	0	0
60	930	930
0	0	1920
1920	0	0
1920	0	0
56	1736	128
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
236	840	844
570	0	1350
1260	0	660
0	0	1920
1504	352	64
0	0	1920
0	0	1920
60	1860	0
0	0	1920
120	0	1800
0	1920	0
0	1920	0
427	762	731
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1792	128
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
1440	0	480
0	1920	0
0	1920	0
280	1256	384
68	1658	194
0	1728	192
0	960	960
128	960	832
0	0	1920
1920	0	0
0	0	1920
128	0	1792
0	0	1920
512	1024	384
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	0	1920
180	0	1740
0	0	1920
0	0	1920
0	0	1920
0	256	1664
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	60	1860
1920	0	0
0	1020	900
720	720	480
0	1920	0
0	1920	0
0	1440	480
0	1920	0
0	0	1920
240	120	1560
1920	0	0
32	1344	544
384	832	704
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1860	0	60
974	864	82
744	837	339
84	0	1836
0	0	1920
0	0	1920
40	19	1861
0	0	1920
224	1024	672
1920	0	0
1792	128	0
1920	0	0
0	0	1920
1920	0	0
15	465	1440
0	0	1920
1452	450	18
594	587	739
304	1592	24
930	630	360
240	1532	148
297	1422	201
1740	180	0
222	949	749
0	1440	480
0	0	1920
0	0	1920
1920	0	0
636	935	349
0	0	1920
0	180	1740
336	504	1080
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
480	480	960
60	0	1860
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
672	1152	96
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
1440	0	480
1248	448	224
0	0	1920
1920	0	0
1920	0	0
1920	0	0
0	0	1920
1920	0	0
0	0	1920
0	1920	0
45	1395	480
0	0	1920
0	0	1920
1680	60	180
480	1440	0
0	0	1920
1560	0	360
0	60	1860
1792	32	96
0	128	1792
0	0	1920
0	1920	0
0	1920	0
1920	0	0
0	0	1920
900	1020	0
1920	0	0
0	1536	384
0	240	1680
0	0	1920
0	0	1920
1920	0	0
64	1254	602
1600	256	64
1440	0	480
1612	0	308
0	1920	0
0	0	1920
1440	0	480
0	0	1920
1024	0	896
0	0	1920
0	0	1920
0	0	1920
0	1792	128
1112	138	670
0	1920	0
1440	448	32
0	480	1440
8	1728	184
768	0	1152
540	60	1320
0	360	1560
0	0	1920
60	0	1860
0	0	1920
300	300	1320
520	764	636
272	8	1640
0	0	1920
0	0	1920
0	0	1920
256	1664	0
640	1024	256
0	1920	0
0	720	1200
0	0	1920
0	0	1920
0	480	1440
0	0	1920
0	0	1920
0	0	1920
128	1792	0
0	0	1920
112	1808	0
1800	30	90
0	0	1920
0	1568	352
0	60	1860
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	0	1920
1440	0	480
0	0	1920
0	0	1920
960	480	480
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1627	164	129
0	0	1920
1726	116	78
0	1920	0
0	0	1920
48	955	917
0	0	1920
240	0	1680
0	0	1920
240	1680	0
0	0	1920
0	1920	0
1152	0	768
1440	0	480
110	110	1700
1120	768	32
814	959	147
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
256	1408	256
960	0	960
1080	0	840
360	300	1260
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
1920	0	0
1620	0	300
1740	0	180
0	0	1920
1080	660	180
0	1680	240
0	960	960
0	0	1920
1740	0	180
0	0	1920
0	0	1920
0	1920	0
0	60	1860
0	0	1920
1920	0	0
1920	0	0
0	0	1920
1920	0	0
0	1920	0
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
0	0	1920
0	1920	0
1170	270	480
1920	0	0
240	0	1680
0	0	1920
0	0	1920
1440	0	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
256	1664	0
0	0	1920
960	160	800
480	222	1218
0	0	1920
768	896	256
0	0	1920
0	0	1920
0	0	1920
0	1920	0
480	1440	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1920	0	0
156	784	980
0	0	1920
256	896	768
495	893	532
0	1920	0
0	0	1920
1920	0	0
1920	0	0
0	1920	0
1920	0	0
1440	0	480
300	1620	0
0	1920	0
553	453	914
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	900	1020
960	960	0
1920	0	0
0	1920	0
0	0	1920
960	960	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	1920	0
0	1920	0
0	1920	0
0	1920	0
1920	0	0
0	1920	0
0	0	1920
0	0	1920
1620	300	0
0	0	1920
568	848	504
1920	0	0
0	0	1920
0	0	1920
0	1920	0
1920	0	0
1920	0	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	0	1920
0	0	1920
1800	120	0
1920	0	0
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	1920	0
1280	0	640
0	480	1440
1392	318	210
300	1215	405
224	1696	0
0	0	1920
0	1440	480
0	0	1920
897	432	591
20	4	1896
880	704	336
1029	144	747
1248	0	672
960	960	0
0	1920	0
0	0	1920
480	0	1440
0	720	1200
1875	45	0
1920	0	0
1920	0	0
1920	0	0
0	0	1920
0	0	1920
480	0	1440
0	0	1920
60	0	1860
0	1920	0
0	1680	240
0	0	1920
0	1440	480
1800	0	120
672	1184	64
0	1920	0
60	0	1860
0	1920	0
0	0	1920
0	960	960
0	0	1920
15	0	1905
1200	660	60
1920	0	0
1920	0	0
0	0	1920
0	1920	0
1920	0	0
0	0	1920
0	0	1920
1792	128	0
0	0	1920
0	1920	0
1920	0	0
855	90	975
512	128	1280
0	0	1920
0	0	1920
0	0	1920
896	0	1024
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	0	1920
1920	0	0
1200	720	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
128	0	1792
0	0	1920
0	0	1920
0	0	1920
464	48	1408
960	0	960
0	1920	0
360	1560	0
0	308	1612
0	1920	0
0	0	1920
480	0	1440
1920	0	0
0	0	1920
1080	840	0
1920	0	0
0	1920	0
0	0	1920
0	1440	480
1920	0	0
0	640	1280
1440	0	480
0	1920	0
480	1440	0
1920	0	0
0	1920	0
0	0	1920
0	0	1920
1920	0	0
0	1920	0
1920	0	0
0	0	1920
1408	512	0
0	0	1920
1920	0	0
0	480	1440
0	0	1920
0	0	1920
1152	768	0
1152	0	768
1023	372	525
0	0	1920
0	480	1440
0	0	1920
480	0	1440
1380	240	300
1920	0	0
0	360	1560
1440	0	480
0	0	1920
1408	0	512
0	0	1920
0	0	1920
450	1350	120
834	885	201
1792	0	128
1920	0	0
1920	0	0
0	0	1920
0	1920	0
0	1920	0
0	480	1440
512	512	896
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1440	90	390
78	390	1452
0	0	1920
0	1920	0
308	560	1052
0	0	1920
1440	0	480
1920	0	0
1920	0	0
0	0	1920
0	0	1920
0	1440	480
0	0	1920
0	0	1920
0	0	1920
128	1056	736
0	1920	0
480	0	1440
0	896	1024
0	1152	768
0	1920	0
32	1760	128
776	28	1116
1664	0	256
0	68	1852
0	0	1920
840	0	1080
0	1920	0
45	1410	465
0	0	1920
1740	180	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1792	128	0
0	0	1920
1920	0	0
0	0	1920
1280	640	0
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	1440	480
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	960	960
960	960	0
0	1920	0
1920	0	0
0	1920	0
300	1620	0
0	0	1920
480	1395	45
0	1920	0
0	1860	60
0	0	1920
1920	0	0
0	1920	0
1800	120	0
0	1215	705
0	0	1920
1920	0	0
1008	0	912
60	180	1680
1920	0	0
0	1920	0
1920	0	0
304	0	1616
880	320	720
0	1920	0
1920	0	0
1638	143	139
701	608	611
0	0	1920
0	0	1920
0	0	1920
112	1640	168
1408	512	0
1920	0	0
0	0	1920
0	0	1920
0	1440	480
0	1920	0
0	0	1920
0	0	1920
0	1440	480
716	279	925
0	0	1920
193	1406	321
0	1920	0
0	0	1920
1024	0	896
0	1024	896
1920	0	0
1920	0	0
0	1920	0
0	180	1740
0	0	1920
1920	0	0
0	0	1920
1680	0	240
1770	0	150
0	1920	0
0	0	1920
0	1440	480
352	1504	64
1920	0	0
0	0	1920
828	32	1060
108	1155	657
1920	0	0
0	0	1920
1920	0	0
0	1092	828
1500	360	60
16	0	1904
0	1920	0
1920	0	0
111	1446	363
0	0	1920
0	0	1920
0	0	1920
672	1056	192
0	1920	0
1920	0	0
0	1920	0
128	1024	768
0	896	1024
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
420	1500	0
1920	0	0
480	1440	0
1380	420	120
0	1920	0
1455	0	465
1020	900	0
0	0	1920
480	760	680
0	0	1920
1140	780	0
1260	0	660
0	0	1920
0	0	1920
227	469	1224
1920	0	0
128	0	1792
0	0	1920
0	0	1920
120	0	1800
532	188	1200
0	480	1440
1920	0	0
0	640	1280
1920	0	0
420	15	1485
0	0	1920
0	480	1440
0	0	1920
1920	0	0
0	0	1920
128	0	1792
0	1920	0
0	0	1920
0	48	1872
0	120	1800
0	120	1800
180	0	1740
540	60	1320
544	1120	256
0	216	1704
0	0	1920
77	1731	112
1440	8	472
1920	0	0
96	480	1344
960	384	576
0	0	1920
1920	0	0
90	1350	480
0	0	1920
0	0	1920
1664	0	256
0	164	1756
1920	0	0
384	1536	0
0	0	1920
0	0	1920
0	405	1515
100	200	1620
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	840	1080
1440	480	0
0	1440	480
0	0	1920
512	352	1056
248	242	1430
180	0	1740
1920	0	0
885	402	633
0	1140	780
1044	66	810
0	0	1920
1920	0	0
232	24	1664
0	0	1920
0	0	1920
1920	0	0
0	0	1920
1920	0	0
0	1920	0
240	1680	0
0	0	1920
0	1920	0
0	0	1920
0	1920	0
0	1920	0
0	0	1920
0	1920	0
480	320	1120
0	0	1920
1920	0	0
1920	0	0
0	1920	0
480	0	1440
0	1920	0
1920	0	0
1920	0	0
0	210	1710
1664	0	256
0	480	1440
1920	0	0
0	0	1920
78	42	1800
0	0	1920
1440	448	32
0	0	1920
0	0	1920
0	870	1050
0	90	1830
0	1044	876
0	0	1920
0	1080	840
333	567	1020
1920	0	0
0	1792	128
0	0	1920
1232	88	600
1408	0	512
0	0	1920
384	0	1536
1920	0	0
1920	0	0
0	0	1920
1920	0	0
0	60	1860
0	1440	480
0	480	1440
660	285	975
1792	96	32
128	1792	0
1920	0	0
770	930	220
0	1860	60
0	0	1920
0	0	1920
672	960	288
0	1920	0
1920	0	0
0	1920	0
0	1920	0
0	0	1920
1680	240	0
0	0	1920
0	1348	572
0	0	1920
0	0	1920
0	0	1920
1490	270	160
1408	512	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
1920	0	0
1920	0	0
0	1920	0
0	0	1920
0	0	1920
147	33	1740
12	136	1772
0	0	1920
0	1920	0
100	60	1760
0	1920	0
0	960	960
398	1204	318
160	608	1152
550	718	652
1920	0	0
1080	0	840
1920	0	0
0	0	1920
0	0	1920
0	960	960
0	0	1920
0	0	1920
1440	0	480
1770	150	0
0	1920	0
0	0	1920
0	0	1920
0	1920	0
1920	0	0
0	1920	0
0	1920	0
0	0	1920
1920	0	0
960	480	480
1920	0	0
0	0	1920
288	1542	90
864	288	768
0	0	1920
1920	0	0
372	1536	12
1536	0	384
1920	0	0
0	0	1920
0	0	1920
1890	0	30
0	300	1620
1408	428	84
0	1920	0
0	0	1920
1792	0	128
0	0	1920
0	0	1920
0	0	1920
15	120	1785
960	0	960
0	0	1920
256	0	1664
0	0	1920
0	0	1920
240	0	1680
0	0	1920
0	1920	0
0	1440	480
0	1440	480
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	1680	240
1680	0	240
0	0	1920
512	352	1056
960	720	240
0	640	1280
0	1920	0
1792	0	128
0	0	1920
0	0	1920
0	0	1920
0	1620	300
0	640	1280
1110	750	60
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
0	0	1920
0	1350	570
0	0	1920
0	0	1920
0	0	1920
0	0	1920
0	1920	0
0	0	1920
1920	0	0
0	0	1920
0	0	1920
0	0	1920
0	0	1920
1920	0	0
256	1632	32
0	0	1920
